Frame: 	Blockiness: 	SA: 	Letterbox: 	Pillarbox: 	Blockloss: 	Blur: 	TA: 	Blackout: 	Freezing: 	Exposure(bri): 	Contrast: 	Interlace: 	Noise: 	Slice: 	Flickering:
05505 	0.89158 	101.62115 	0.00000 	0.00000 	6.30000 	3.599 	4.28051 	0 	0 	125    	76.94869 	0.00500 	0.2889   	42.083  	-1.00000
05506 	0.88644 	101.51109 	0.00000 	0.00000 	8.10000 	3.603 	4.16505 	0 	0 	125    	76.94509 	0.00528 	0.2929   	40.003  	-1.00000
05507 	0.89797 	101.47807 	0.00000 	0.00000 	6.90000 	3.593 	3.91514 	0 	0 	125    	76.93006 	0.00514 	0.2920   	40.521  	-1.00000
05508 	0.89216 	101.65197 	0.00000 	0.00000 	6.30000 	3.575 	3.43139 	0 	0 	125    	76.92044 	0.00535 	0.2954   	38.635  	-1.00000
05509 	0.89667 	101.71003 	0.00000 	0.00000 	6.60000 	3.577 	3.24616 	0 	0 	125    	76.89960 	0.00479 	0.2972   	38.027  	-1.00000
05510 	0.90606 	101.74549 	0.00000 	0.00000 	6.10000 	3.575 	3.47685 	0 	0 	125    	76.88246 	0.00493 	0.2964   	37.676  	-1.00000
05511 	0.90327 	101.91113 	0.00000 	0.00000 	6.60000 	3.573 	3.54082 	0 	0 	125    	76.88391 	0.00486 	0.2974   	38.094  	-1.00000
05512 	0.91031 	101.92009 	0.00000 	0.00000 	6.60000 	3.578 	2.98148 	0 	0 	125    	76.87350 	0.00451 	0.2939   	37.761  	0.67506
05513 	0.90692 	101.95319 	0.00000 	0.00000 	5.20000 	3.582 	3.02424 	0 	0 	125    	76.87232 	0.00438 	0.2946   	38.510  	-1.00000
05514 	0.90400 	101.97643 	0.00000 	0.00000 	6.00000 	3.574 	4.23949 	0 	0 	125    	76.86494 	0.00417 	0.2956   	39.056  	-1.00000
05515 	0.90630 	102.03618 	0.00000 	0.00000 	5.80000 	3.581 	4.57925 	0 	0 	125    	76.85941 	0.00424 	0.2959   	38.734  	-1.00000
05516 	0.91142 	101.96690 	0.00000 	0.00000 	5.80000 	3.588 	3.52574 	0 	0 	125    	76.84140 	0.00396 	0.2904   	34.113  	-1.00000
05517 	0.90797 	101.98492 	0.00000 	0.00000 	5.60000 	3.585 	3.10586 	0 	0 	125    	76.84433 	0.00410 	0.2924   	36.510  	-1.00000
05518 	0.90928 	101.93060 	0.00000 	0.00000 	7.20000 	3.590 	4.09422 	0 	0 	125    	76.83445 	0.00403 	0.2905   	36.214  	-1.00000
05519 	0.91178 	101.76478 	0.00000 	0.00000 	5.60000 	3.611 	3.96552 	0 	0 	125    	76.82639 	0.00382 	0.2889   	35.271  	-1.00000
05520 	0.90314 	101.76305 	0.00000 	0.00000 	5.20000 	3.605 	4.20520 	0 	0 	125    	76.84445 	0.00410 	0.2895   	32.377  	0.72743
05521 	0.91255 	101.62679 	0.00000 	0.00000 	5.40000 	3.617 	4.77477 	0 	0 	125    	76.83940 	0.00396 	0.2860   	34.098  	-1.00000
05522 	0.90689 	101.65771 	0.00000 	0.00000 	6.00000 	3.628 	4.67013 	0 	0 	125    	76.85154 	0.00403 	0.2909   	32.445  	-1.00000
05523 	0.90822 	101.48522 	0.00000 	0.00000 	5.70000 	3.620 	4.24262 	0 	0 	125    	76.84552 	0.00403 	0.2915   	33.369  	-1.00000
05524 	0.91032 	101.30805 	0.00000 	0.00000 	6.80000 	3.620 	4.26693 	0 	0 	125    	76.83333 	0.00410 	0.2892   	36.241  	-1.00000
05525 	0.91044 	101.34730 	0.00000 	0.00000 	5.40000 	3.615 	4.19058 	0 	0 	125    	76.83927 	0.00410 	0.2867   	31.844  	-1.00000
05526 	0.91429 	101.25324 	0.00000 	0.00000 	5.60000 	3.618 	4.51705 	0 	0 	125    	76.83503 	0.00375 	0.2900   	33.442  	-1.00000
05527 	0.90841 	101.31589 	0.00000 	0.00000 	5.10000 	3.620 	4.86056 	0 	0 	125    	76.84976 	0.00479 	0.2921   	36.642  	-1.00000
05528 	0.91020 	101.37070 	0.00000 	0.00000 	5.60000 	3.628 	4.41318 	0 	0 	125    	76.84644 	0.00465 	0.2950   	34.696  	0.70457
05529 	0.91503 	101.27741 	0.00000 	0.00000 	5.20000 	3.628 	3.27839 	0 	0 	125    	76.83289 	0.00417 	0.2923   	34.759  	-1.00000
05530 	0.91378 	101.37581 	0.00000 	0.00000 	5.20000 	3.625 	2.56045 	0 	0 	125    	76.84659 	0.00410 	0.2927   	33.645  	-1.00000
05531 	0.91747 	101.18313 	0.00000 	0.00000 	5.50000 	3.636 	3.86776 	0 	0 	125    	76.82576 	0.00382 	0.2919   	32.428  	-1.00000
05532 	0.90974 	101.32127 	0.00000 	0.00000 	5.50000 	3.633 	3.40971 	0 	0 	125    	76.82430 	0.00410 	0.2941   	35.367  	-1.00000
05533 	0.91543 	101.18156 	0.00000 	0.00000 	7.00000 	3.639 	2.28220 	0 	0 	125    	76.80202 	0.00389 	0.2927   	32.436  	-1.00000
05534 	0.91192 	101.33850 	0.00000 	0.00000 	6.50000 	3.620 	1.86804 	0 	0 	125    	76.80721 	0.00396 	0.2952   	35.131  	-1.00000
05535 	0.91520 	101.21155 	0.00000 	0.00000 	6.50000 	3.622 	2.09328 	0 	0 	125    	76.80038 	0.00403 	0.2931   	36.927  	-1.00000
05536 	0.91323 	101.33687 	0.00000 	0.00000 	5.70000 	3.626 	2.08196 	0 	0 	125    	76.81287 	0.00438 	0.2944   	40.645  	0.70023
05537 	0.91586 	101.28915 	0.00000 	0.00000 	6.30000 	3.626 	3.07903 	0 	0 	125    	76.81197 	0.00424 	0.2933   	38.781  	-1.00000
05538 	0.91564 	101.07517 	0.00000 	0.00000 	6.30000 	3.618 	4.75326 	0 	0 	125    	76.79299 	0.00417 	0.2908   	36.589  	-1.00000
05539 	0.91100 	101.00991 	0.00000 	0.00000 	5.90000 	3.617 	5.47851 	0 	0 	125    	76.78692 	0.00431 	0.2927   	34.481  	-1.00000
05540 	0.91157 	100.98933 	0.00000 	0.00000 	9.10000 	3.617 	5.81480 	0 	0 	125    	76.76548 	0.00389 	0.2912   	37.332  	-1.00000
05541 	0.91788 	101.07465 	0.00000 	0.00000 	7.40000 	3.622 	5.49980 	0 	0 	125    	76.74036 	0.00368 	0.2918   	32.008  	-1.00000
05542 	0.90823 	101.29555 	0.00000 	0.00000 	6.00000 	3.612 	4.71024 	0 	0 	125    	76.74961 	0.00396 	0.2948   	39.889  	-1.00000
05543 	0.91133 	101.27979 	0.00000 	0.00000 	7.40000 	3.618 	3.83396 	0 	0 	125    	76.75359 	0.00361 	0.2951   	37.128  	-1.00000
05544 	0.91126 	101.44155 	0.00000 	0.00000 	6.80000 	3.591 	3.04640 	0 	0 	125    	76.76215 	0.00375 	0.2957   	36.909  	0.68634
05545 	0.91560 	101.28483 	0.00000 	0.00000 	6.20000 	3.601 	4.01083 	0 	0 	125    	76.74866 	0.00389 	0.2952   	34.363  	-1.00000
05546 	0.90851 	101.37501 	0.00000 	0.00000 	6.60000 	3.606 	5.56664 	0 	0 	125    	76.74191 	0.00361 	0.2988   	34.397  	-1.00000
05547 	0.91412 	101.39066 	0.00000 	0.00000 	5.20000 	3.597 	6.23097 	0 	0 	125    	76.73323 	0.00347 	0.2915   	34.958  	-1.00000
05548 	0.90979 	101.62012 	0.00000 	0.00000 	6.10000 	3.588 	6.01326 	0 	0 	125    	76.73378 	0.00396 	0.2949   	37.450  	-1.00000
05549 	0.91288 	101.62855 	0.00000 	0.00000 	5.20000 	3.588 	5.39437 	0 	0 	125    	76.72474 	0.00375 	0.2913   	37.671  	-1.00000
05550 	0.90491 	101.71397 	0.00000 	0.00000 	5.60000 	3.578 	4.84032 	0 	0 	125    	76.73594 	0.00382 	0.2955   	36.491  	-1.00000
05551 	0.90961 	101.66943 	0.00000 	0.00000 	6.10000 	3.598 	3.50675 	0 	0 	125    	76.74236 	0.00396 	0.2922   	35.033  	-1.00000
05552 	0.90986 	101.60828 	0.00000 	0.00000 	6.60000 	3.580 	4.49965 	0 	0 	125    	76.76562 	0.00382 	0.2934   	36.667  	0.67622
05553 	0.90464 	101.52444 	0.00000 	0.00000 	5.60000 	3.576 	5.21254 	0 	0 	125    	76.79402 	0.00389 	0.2943   	36.623  	-1.00000
05554 	0.90306 	101.47035 	0.00000 	0.00000 	5.10000 	3.590 	5.35602 	0 	0 	125    	76.81164 	0.00382 	0.2945   	33.555  	-1.00000
05555 	0.90928 	101.46250 	0.00000 	0.00000 	5.70000 	3.590 	4.46760 	0 	0 	125    	76.79995 	0.00368 	0.2933   	32.573  	-1.00000
05556 	0.90443 	101.59716 	0.00000 	0.00000 	6.10000 	3.583 	3.31915 	0 	0 	125    	76.79270 	0.00403 	0.2933   	31.188  	-1.00000
05557 	0.91105 	101.57157 	0.00000 	0.00000 	5.10000 	3.575 	2.33722 	0 	0 	125    	76.77813 	0.00410 	0.2948   	30.236  	-1.00000
05558 	0.90703 	101.63034 	0.00000 	0.00000 	5.20000 	3.583 	3.52480 	0 	0 	125    	76.77751 	0.00410 	0.2968   	33.293  	-1.00000
05559 	0.91087 	101.52250 	0.00000 	0.00000 	5.60000 	3.586 	4.24720 	0 	0 	125    	76.76736 	0.00403 	0.2942   	32.389  	-1.00000
05560 	0.90746 	101.66605 	0.00000 	0.00000 	4.80000 	3.587 	3.97952 	0 	0 	125    	76.77419 	0.00403 	0.2962   	33.150  	0.67853
05561 	0.91147 	101.59053 	0.00000 	0.00000 	5.10000 	3.609 	3.40312 	0 	0 	125    	76.73176 	0.00382 	0.2930   	33.392  	-1.00000
05562 	0.90855 	101.64767 	0.00000 	0.00000 	4.80000 	3.590 	3.46320 	0 	0 	125    	76.71541 	0.00361 	0.2948   	32.487  	-1.00000
05563 	0.91451 	101.64980 	0.00000 	0.00000 	5.60000 	3.578 	3.92742 	0 	0 	125    	76.69325 	0.00333 	0.2902   	31.464  	-1.00000
05564 	0.90845 	101.78386 	0.00000 	0.00000 	5.60000 	3.562 	3.74210 	0 	0 	125    	76.70127 	0.00340 	0.2918   	29.802  	-1.00000
05565 	0.91041 	101.85789 	0.00000 	0.00000 	6.40000 	3.565 	3.41696 	0 	0 	125    	76.70465 	0.00326 	0.2949   	29.420  	-1.00000
05566 	0.91200 	101.94823 	0.00000 	0.00000 	6.40000 	3.569 	2.72470 	0 	0 	125    	76.72686 	0.00361 	0.2956   	29.389  	-1.00000
05567 	0.91544 	101.93185 	0.00000 	0.00000 	5.60000 	3.575 	2.87681 	0 	0 	125    	76.75719 	0.00361 	0.2943   	27.998  	-1.00000
05568 	0.91191 	101.95708 	0.00000 	0.00000 	6.60000 	3.573 	3.19229 	0 	0 	125    	76.77750 	0.00313 	0.2922   	28.568  	0.68084
05569 	0.90980 	101.94188 	0.00000 	0.00000 	6.60000 	3.571 	3.48019 	0 	0 	125    	76.79779 	0.00299 	0.2940   	28.045  	-1.00000
05570 	0.91263 	101.98005 	0.00000 	0.00000 	6.60000 	3.580 	2.18509 	0 	0 	125    	76.80030 	0.00306 	0.2944   	28.919  	-1.00000
05571 	0.91336 	101.92133 	0.00000 	0.00000 	6.00000 	3.575 	1.20731 	0 	0 	125    	76.78430 	0.00299 	0.2946   	28.846  	-1.00000
05572 	0.91195 	101.99756 	0.00000 	0.00000 	6.00000 	3.579 	1.33382 	0 	0 	125    	76.78673 	0.00306 	0.2979   	30.012  	-1.00000
05573 	0.91561 	101.91034 	0.00000 	0.00000 	5.60000 	3.578 	1.25850 	0 	0 	125    	76.78741 	0.00285 	0.2963   	30.730  	-1.00000
05574 	0.91416 	101.99329 	0.00000 	0.00000 	6.00000 	3.569 	1.08979 	0 	0 	125    	76.79776 	0.00292 	0.2972   	31.078  	-1.00000
05575 	0.91511 	102.02455 	0.00000 	0.00000 	6.60000 	3.573 	1.08649 	0 	0 	125    	76.80673 	0.00292 	0.2979   	31.788  	-1.00000
05576 	0.91303 	102.05213 	0.00000 	0.00000 	6.80000 	3.578 	1.10831 	0 	0 	125    	76.81189 	0.00285 	0.2970   	31.289  	0.69676
05577 	0.91543 	102.03595 	0.00000 	0.00000 	6.10000 	3.582 	0.97433 	0 	0 	125    	76.80189 	0.00271 	0.2969   	30.134  	-1.00000
05578 	0.91318 	102.10047 	0.00000 	0.00000 	6.10000 	3.580 	0.96294 	0 	0 	125    	76.80220 	0.00278 	0.2983   	31.940  	-1.00000
05579 	0.91272 	102.08703 	0.00000 	0.00000 	6.60000 	3.577 	1.08309 	0 	0 	125    	76.79605 	0.00285 	0.2998   	31.161  	-1.00000
05580 	0.91325 	102.06859 	0.00000 	0.00000 	7.10000 	3.583 	1.30160 	0 	0 	125    	76.79097 	0.00292 	0.2989   	31.161  	-1.00000
05581 	0.91249 	102.08660 	0.00000 	0.00000 	6.10000 	3.577 	1.27094 	0 	0 	125    	76.79496 	0.00278 	0.2977   	30.966  	-1.00000
05582 	0.91193 	102.08228 	0.00000 	0.00000 	6.60000 	3.580 	1.24761 	0 	0 	125    	76.80112 	0.00292 	0.2979   	31.667  	-1.00000
05583 	0.91242 	101.98929 	0.00000 	0.00000 	6.10000 	3.576 	1.35021 	0 	0 	125    	76.79789 	0.00278 	0.2963   	31.889  	-1.00000
05584 	0.90748 	102.05486 	0.00000 	0.00000 	6.60000 	3.574 	1.54897 	0 	0 	125    	76.80486 	0.00271 	0.2976   	32.740  	0.70515
05585 	0.90773 	102.03456 	0.00000 	0.00000 	6.60000 	3.578 	1.57527 	0 	0 	125    	76.79954 	0.00271 	0.2972   	32.807  	-1.00000
05586 	0.91057 	102.04269 	0.00000 	0.00000 	6.80000 	3.566 	2.58016 	0 	0 	125    	76.80171 	0.00285 	0.2981   	34.087  	-1.00000
05587 	0.91203 	102.00754 	0.00000 	0.00000 	5.60000 	3.583 	3.45132 	0 	0 	125    	76.81668 	0.00285 	0.2961   	35.267  	-1.00000
05588 	0.91085 	102.03011 	0.00000 	0.00000 	5.20000 	3.587 	4.06861 	0 	0 	125    	76.84292 	0.00285 	0.2955   	32.182  	-1.00000
05589 	0.91302 	102.01464 	0.00000 	0.00000 	5.40000 	3.585 	4.58593 	0 	0 	125    	76.87162 	0.00285 	0.2955   	32.461  	-1.00000
05590 	0.91571 	101.86915 	0.00000 	0.00000 	5.60000 	3.589 	5.07816 	0 	0 	125    	76.88313 	0.00285 	0.2944   	29.407  	-1.00000
05591 	0.91290 	101.88770 	0.00000 	0.00000 	5.20000 	3.599 	5.69173 	0 	0 	125    	76.91140 	0.00285 	0.2922   	31.566  	-1.00000
05592 	0.91299 	101.83701 	0.00000 	0.00000 	5.20000 	3.599 	6.05291 	0 	0 	125    	76.92594 	0.00285 	0.2937   	29.829  	0.68432
05593 	0.91586 	101.64831 	0.00000 	0.00000 	5.60000 	3.617 	6.12652 	0 	0 	125    	76.93646 	0.00271 	0.2980   	26.174  	-1.00000
05594 	0.91300 	101.59725 	0.00000 	0.00000 	5.60000 	3.617 	5.94534 	0 	0 	125    	76.98776 	0.00264 	0.3000   	27.592  	-1.00000
05595 	0.92050 	101.41180 	0.00000 	0.00000 	5.60000 	3.619 	5.81395 	0 	0 	125    	77.01871 	0.00264 	0.2966   	28.854  	-1.00000
05596 	0.91497 	101.46841 	0.00000 	0.00000 	6.10000 	3.614 	5.25905 	0 	0 	125    	77.05463 	0.00264 	0.2989   	28.004  	-1.00000
05597 	0.91801 	101.40165 	0.00000 	0.00000 	6.10000 	3.608 	4.09791 	0 	0 	125    	77.06120 	0.00278 	0.2951   	29.772  	-1.00000
05598 	0.91437 	101.35808 	0.00000 	0.00000 	5.60000 	3.600 	3.60829 	0 	0 	125    	77.08659 	0.00278 	0.2945   	29.059  	-1.00000
05599 	0.91643 	101.21342 	0.00000 	0.00000 	5.90000 	3.599 	3.51979 	0 	0 	125    	77.09134 	0.00299 	0.2950   	29.301  	-1.00000
05600 	0.90935 	101.28519 	0.00000 	0.00000 	5.80000 	3.592 	3.45888 	0 	0 	125    	77.10435 	0.00313 	0.2978   	28.016  	0.70544
05601 	0.91419 	101.25679 	0.00000 	0.00000 	5.40000 	3.597 	2.81480 	0 	0 	125    	77.11949 	0.00285 	0.2971   	28.045  	-1.00000
05602 	0.90998 	101.33095 	0.00000 	0.00000 	5.50000 	3.595 	2.18942 	0 	0 	125    	77.15417 	0.00313 	0.2990   	27.562  	-1.00000
05603 	0.91179 	101.37286 	0.00000 	0.00000 	5.20000 	3.602 	1.95564 	0 	0 	125    	77.17817 	0.00319 	0.2995   	28.510  	-1.00000
05604 	0.91442 	101.42319 	0.00000 	0.00000 	5.00000 	3.598 	2.14925 	0 	0 	125    	77.19869 	0.00299 	0.2992   	29.030  	-1.00000
05605 	0.91651 	101.40830 	0.00000 	0.00000 	4.70000 	3.596 	2.15708 	0 	0 	125    	77.20748 	0.00306 	0.2983   	28.939  	-1.00000
05606 	0.91909 	101.28748 	0.00000 	0.00000 	5.00000 	3.602 	2.51532 	0 	0 	125    	77.21041 	0.00271 	0.2958   	28.572  	-1.00000
05607 	0.91581 	101.35188 	0.00000 	0.00000 	5.20000 	3.594 	2.69727 	0 	0 	125    	77.22039 	0.00264 	0.2977   	27.831  	-1.00000
05608 	0.91792 	101.34062 	0.00000 	0.00000 	5.30000 	3.597 	2.94845 	0 	0 	125    	77.20913 	0.00257 	0.3000   	28.486  	0.69531
05609 	0.92244 	101.24895 	0.00000 	0.00000 	5.60000 	3.599 	2.94600 	0 	0 	125    	77.18793 	0.00257 	0.2984   	28.581  	-1.00000
05610 	0.91765 	101.35580 	0.00000 	0.00000 	5.60000 	3.593 	2.79456 	0 	0 	125    	77.19440 	0.00250 	0.2987   	26.902  	-1.00000
05611 	0.92638 	96.61657 	0.00000 	0.00000 	6.60000 	3.577 	4.13236 	0 	0 	125    	76.91154 	0.00257 	0.2947   	27.628  	-1.00000
05612 	0.70365 	58.86981 	0.00000 	0.00000 	0.00000 	4.784 	77.99817 	0 	0 	125    	46.85306 	0.00285 	0.2859   	14.675  	-1.00000
05613 	0.82233 	58.85138 	0.00000 	0.00000 	0.00000 	4.781 	4.08513 	0 	0 	125    	46.84376 	0.00201 	0.2897   	12.993  	-1.00000
05614 	0.80451 	59.15744 	0.00000 	0.00000 	0.00000 	4.769 	3.65672 	0 	0 	125    	46.89091 	0.00201 	0.2897   	13.359  	-1.00000
05615 	0.85952 	59.51610 	0.00000 	0.00000 	0.00000 	4.769 	3.10187 	0 	0 	125    	46.89964 	0.00153 	0.2913   	12.696  	-1.00000
05616 	0.84441 	60.50985 	0.00000 	0.00000 	0.00000 	4.768 	2.85002 	0 	0 	125    	46.95557 	0.00090 	0.2889   	13.726  	0.65220
05617 	0.81637 	60.76859 	0.00000 	0.00000 	0.00000 	4.757 	2.43500 	0 	0 	125    	46.96729 	0.00090 	0.2886   	15.428  	-1.00000
05618 	0.84452 	60.79556 	0.00000 	0.00000 	0.00000 	4.742 	2.15159 	0 	0 	125    	46.93041 	0.00090 	0.2896   	16.354  	-1.00000
05619 	0.82770 	60.96369 	0.00000 	0.00000 	0.00000 	4.715 	1.90343 	0 	0 	125    	46.93570 	0.00104 	0.2924   	16.460  	-1.00000
05620 	0.86216 	60.82293 	0.00000 	0.00000 	0.00000 	4.770 	1.88764 	0 	0 	125    	46.91237 	0.00104 	0.2953   	15.265  	-1.00000
05621 	0.84148 	60.94281 	0.00000 	0.00000 	0.00000 	4.757 	1.72501 	0 	0 	125    	46.95082 	0.00125 	0.2963   	14.219  	-1.00000
05622 	0.86166 	60.85979 	0.00000 	0.00000 	0.00000 	4.763 	1.49579 	0 	0 	125    	46.92250 	0.00097 	0.2991   	13.719  	-1.00000
05623 	0.85333 	60.99760 	0.00000 	0.00000 	0.00000 	4.750 	1.69334 	0 	0 	125    	46.94131 	0.00104 	0.3008   	13.755  	-1.00000
05624 	0.88888 	60.83643 	0.00000 	0.00000 	0.00000 	4.779 	1.88306 	0 	0 	125    	46.91255 	0.00118 	0.2951   	13.916  	0.73177
05625 	0.88034 	60.90855 	0.00000 	0.00000 	0.00000 	4.683 	1.79864 	0 	0 	125    	46.94651 	0.00097 	0.3003   	13.211  	-1.00000
05626 	0.89396 	60.77371 	0.00000 	0.00000 	0.00000 	4.686 	1.47826 	0 	0 	125    	46.91303 	0.00097 	0.2979   	12.233  	-1.00000
05627 	0.87811 	61.00979 	0.00000 	0.00000 	0.00000 	4.623 	1.47418 	0 	0 	125    	46.93828 	0.00097 	0.3009   	12.148  	-1.00000
05628 	0.89811 	61.02059 	0.00000 	0.00000 	0.00000 	4.620 	1.85912 	0 	0 	125    	46.94335 	0.00097 	0.3032   	12.557  	-1.00000
05629 	0.89541 	61.03335 	0.00000 	0.00000 	0.00000 	4.634 	1.77707 	0 	0 	125    	46.93984 	0.00097 	0.3036   	12.030  	-1.00000
05630 	0.90130 	60.89117 	0.00000 	0.00000 	0.00000 	4.678 	1.88727 	0 	0 	125    	46.91445 	0.00090 	0.3016   	12.038  	-1.00000
05631 	0.88713 	61.04516 	0.00000 	0.00000 	0.00000 	4.635 	1.96311 	0 	0 	125    	46.93662 	0.00090 	0.3059   	11.963  	-1.00000
05632 	0.78210 	61.37019 	0.00000 	0.00000 	0.00000 	4.688 	2.65392 	0 	0 	125    	46.95743 	0.00125 	0.3099   	14.165  	0.66609
05633 	0.85713 	61.37557 	0.00000 	0.00000 	0.00000 	4.682 	2.49968 	0 	0 	125    	46.95305 	0.00104 	0.3155   	14.207  	-1.00000
05634 	0.88556 	61.30088 	0.00000 	0.00000 	0.00000 	4.699 	2.58821 	0 	0 	125    	46.93065 	0.00069 	0.3129   	12.809  	-1.00000
05635 	0.85272 	61.34093 	0.00000 	0.00000 	0.00000 	4.701 	2.43288 	0 	0 	125    	46.94881 	0.00083 	0.3182   	13.319  	-1.00000
05636 	0.87062 	61.25996 	0.00000 	0.00000 	0.00000 	4.714 	2.93753 	0 	0 	125    	46.92037 	0.00076 	0.3165   	13.896  	-1.00000
05637 	0.86561 	61.32732 	0.00000 	0.00000 	0.00000 	4.699 	3.03355 	0 	0 	125    	46.92874 	0.00083 	0.3159   	14.064  	-1.00000
05638 	0.87635 	61.27085 	0.00000 	0.00000 	0.00000 	4.713 	3.66153 	0 	0 	125    	46.90049 	0.00063 	0.3195   	13.804  	-1.00000
05639 	0.87943 	61.20642 	0.00000 	0.00000 	0.00000 	4.725 	4.35302 	0 	0 	125    	46.90717 	0.00063 	0.3184   	13.392  	-1.00000
05640 	0.86707 	61.15848 	0.00000 	0.00000 	0.00000 	4.710 	4.71708 	0 	0 	125    	46.95699 	0.00056 	0.3177   	13.685  	0.67506
05641 	0.87692 	61.09302 	0.00000 	0.00000 	0.00000 	4.724 	4.60246 	0 	0 	125    	47.00866 	0.00049 	0.3185   	13.878  	-1.00000
05642 	0.88216 	61.09672 	0.00000 	0.00000 	0.00000 	4.738 	4.23131 	0 	0 	125    	47.06353 	0.00049 	0.3233   	15.687  	-1.00000
05643 	0.89621 	61.01686 	0.00000 	0.00000 	0.00000 	4.750 	3.46778 	0 	0 	125    	47.08309 	0.00083 	0.3149   	15.874  	-1.00000
05644 	0.87248 	61.14713 	0.00000 	0.00000 	0.00000 	4.728 	2.31812 	0 	0 	125    	47.13317 	0.00056 	0.3159   	14.741  	-1.00000
05645 	0.88099 	61.07769 	0.00000 	0.00000 	0.00000 	4.763 	2.15289 	0 	0 	125    	47.13541 	0.00049 	0.3172   	15.074  	-1.00000
05646 	0.87197 	61.24792 	0.00000 	0.00000 	0.20000 	4.723 	2.16779 	0 	0 	125    	47.13725 	0.00069 	0.3217   	15.981  	-1.00000
05647 	0.90678 	61.23047 	0.00000 	0.00000 	0.00000 	4.741 	2.33896 	0 	0 	125    	47.12063 	0.00049 	0.3195   	17.105  	-1.00000
05648 	0.89274 	61.25573 	0.00000 	0.00000 	0.00000 	4.724 	2.17251 	0 	0 	125    	47.13203 	0.00056 	0.3199   	16.819  	0.70139
05649 	0.86522 	61.30691 	0.00000 	0.00000 	0.00000 	4.711 	2.07858 	0 	0 	125    	47.16950 	0.00049 	0.3227   	16.952  	-1.00000
05650 	0.90412 	61.20039 	0.00000 	0.00000 	0.00000 	4.729 	2.70874 	0 	0 	125    	47.17905 	0.00049 	0.3255   	16.104  	-1.00000
05651 	0.89638 	61.21803 	0.00000 	0.00000 	0.00000 	4.722 	3.23252 	0 	0 	125    	47.22631 	0.00049 	0.3249   	16.213  	-1.00000
05652 	0.90811 	61.18659 	0.00000 	0.00000 	0.00000 	4.696 	3.60727 	0 	0 	125    	47.26371 	0.00042 	0.3212   	15.178  	-1.00000
05653 	0.91822 	61.07461 	0.00000 	0.00000 	0.00000 	4.724 	3.16398 	0 	0 	125    	47.25197 	0.00035 	0.3224   	14.156  	-1.00000
05654 	0.89492 	61.16251 	0.00000 	0.00000 	0.00000 	4.689 	2.45933 	0 	0 	125    	47.27631 	0.00063 	0.3203   	14.534  	-1.00000
05655 	0.92479 	61.12334 	0.00000 	0.00000 	0.00000 	4.713 	2.21690 	0 	0 	125    	47.23705 	0.00042 	0.3188   	14.859  	-1.00000
05656 	0.90201 	61.20842 	0.00000 	0.00000 	0.00000 	4.685 	1.93853 	0 	0 	125    	47.24792 	0.00056 	0.3182   	14.201  	0.66609
05657 	0.91749 	61.15204 	0.00000 	0.00000 	0.00000 	4.685 	1.57123 	0 	0 	125    	47.21321 	0.00063 	0.3165   	14.192  	-1.00000
05658 	0.89410 	61.26033 	0.00000 	0.00000 	0.00000 	4.666 	1.49116 	0 	0 	125    	47.22390 	0.00069 	0.3187   	13.358  	-1.00000
05659 	0.90023 	61.19924 	0.00000 	0.00000 	0.00000 	4.687 	1.54524 	0 	0 	125    	47.20827 	0.00063 	0.3154   	12.299  	-1.00000
05660 	0.89443 	61.30674 	0.00000 	0.00000 	0.00000 	4.670 	1.32783 	0 	0 	125    	47.23150 	0.00028 	0.3185   	11.668  	-1.00000
05661 	0.92498 	61.19573 	0.00000 	0.00000 	0.00000 	4.673 	1.58870 	0 	0 	125    	47.22535 	0.00028 	0.3177   	10.507  	-1.00000
05662 	0.90372 	61.27043 	0.00000 	0.00000 	0.00000 	4.664 	1.47474 	0 	0 	125    	47.27073 	0.00028 	0.3210   	10.765  	-1.00000
05663 	0.91585 	61.14197 	0.00000 	0.00000 	0.00000 	4.704 	1.87456 	0 	0 	125    	47.29296 	0.00042 	0.3210   	11.142  	-1.00000
05664 	0.90885 	61.16403 	0.00000 	0.00000 	0.00000 	4.677 	2.58590 	0 	0 	125    	47.33796 	0.00028 	0.3195   	12.174  	0.66869
05665 	0.90434 	61.21078 	0.00000 	0.00000 	0.00000 	4.663 	2.92458 	0 	0 	125    	47.35041 	0.00042 	0.3165   	11.782  	-1.00000
05666 	0.93624 	61.13134 	0.00000 	0.00000 	0.00000 	4.677 	3.16745 	0 	0 	125    	47.32404 	0.00007 	0.3231   	11.992  	-1.00000
05667 	0.91670 	61.22083 	0.00000 	0.00000 	0.00000 	4.697 	3.11981 	0 	0 	125    	47.32959 	0.00042 	0.3233   	11.884  	-1.00000
05668 	0.92470 	61.13514 	0.00000 	0.00000 	0.00000 	4.701 	2.79267 	0 	0 	125    	47.30262 	0.00028 	0.3170   	11.561  	-1.00000
05669 	0.90875 	61.25374 	0.00000 	0.00000 	0.00000 	4.708 	2.51716 	0 	0 	125    	47.31947 	0.00028 	0.3251   	11.202  	-1.00000
05670 	0.92636 	61.25548 	0.00000 	0.00000 	0.00000 	4.693 	2.58899 	0 	0 	125    	47.30577 	0.00042 	0.3217   	10.850  	-1.00000
05671 	0.94597 	61.14811 	0.00000 	0.00000 	0.00000 	4.724 	2.71590 	0 	0 	125    	47.26232 	0.00035 	0.3170   	11.061  	-1.00000
